Date,Day_of_Week,Time_NYC,Temperature (F),Humidity (%),PA PM2.5 (um/m3),PA Particles,Temtop,Neph,Location,Train_Line,Train_number,Outside? (Y/N),Loc_code,Initials
3/28/2021,Sunday,21:44:12,82,24,16.29,5.56,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,21:46:12,82,24,16.02,6.63,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,21:48:12,82,24,15.88,3.9,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,21:50:12,82,23,15.91,4.62,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,21:52:12,82,23,14.75,4.91,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,21:54:12,82,23,14.61,2.64,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,21:56:12,81,23,14.29,3.69,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,21:58:12,81,23,14.38,4.14,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:00:12,82,23,14.54,4.89,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:02:12,81,23,13.79,2.98,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:04:12,81,23,14.02,4.25,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:06:12,81,23,12.87,6.83,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:08:12,81,23,14.03,2.14,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:10:12,81,23,13.91,4.43,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:12:12,81,23,13.16,1.3,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:14:12,81,23,14.25,3.33,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:16:12,81,23,14.09,3.47,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:18:12,81,23,13.21,2.63,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:20:12,81,23,12.93,4.32,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:22:12,81,24,16.67,3.41,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:24:12,81,23,16.88,4.27,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:26:14,81,25,16.96,3.93,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:28:14,81,26,20.57,4.36,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:30:14,81,24,16.1,2.75,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:32:14,81,24,16.93,5.16,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:34:14,81,24,15.57,4.07,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:36:14,81,24,14.53,3.14,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:38:14,81,25,14.63,5.53,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:40:14,81,24,14.34,4.59,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:42:14,81,24,14.54,1.89,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:44:14,81,24,13.86,2.49,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:46:14,81,23,13.54,4.95,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:48:14,81,23,12.97,3.69,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:50:14,81,23,12.46,3.18,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:52:14,81,23,13.09,4.75,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:54:14,81,24,11.55,1.79,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:56:14,81,24,11.48,2.24,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,22:58:14,81,23,10.91,3.43,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:00:14,81,23,10.64,3,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:02:14,81,23,10.83,1.97,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:04:14,81,23,10.52,3.76,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:06:14,81,22,10.46,2.6,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:08:14,81,22,10.32,1.93,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:10:14,81,22,10.66,2.28,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:12:14,81,22,9.5,0.76,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:14:14,81,23,10.16,2.25,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:16:14,81,22,9.36,3.61,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:18:14,81,22,10,2.41,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:20:14,81,22,10.07,1.03,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:22:14,81,24,9,2.79,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:24:14,81,24,9.96,3.02,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:26:15,81,24,9.15,0.51,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:28:15,81,23,8.89,2.46,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:30:14,81,23,8.86,2.14,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:32:14,81,23,8.02,2.54,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:34:14,81,23,8.19,3.44,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:36:14,81,23,7.51,2,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:38:14,81,23,7.18,1,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:40:14,81,24,7.05,0.17,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:42:14,81,24,7.6,1.61,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:44:14,81,24,7.53,3.12,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:46:14,81,23,7.23,0.88,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:48:14,81,23,7.07,0.39,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:50:14,81,24,5.71,0.61,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:52:14,81,24,5.07,1.59,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:54:14,81,23,5.11,1.85,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:56:14,81,23,5.21,2.21,,,Apartment (Chelsea),,,N,I,GH
3/28/2021,Sunday,23:58:14,81,23,5.1,2.07,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:00:14,81,23,4.41,1.29,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:02:14,81,23,4.54,3.26,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:04:14,81,23,3.89,0.98,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:06:14,81,22,3.88,0.62,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:08:14,81,22,3.4,0.17,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:10:14,81,22,2.75,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:12:14,81,22,3.76,0.8,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:14:14,81,22,3.83,2.07,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:16:14,81,22,3.78,0.14,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:18:14,81,22,3.41,1.14,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:20:14,80,22,3.53,1.05,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:22:14,80,22,3.17,2.59,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:24:14,80,22,2,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:26:15,80,22,3,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:28:15,80,21,2.66,1.21,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:30:16,80,21,2.67,1.47,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:32:16,80,21,2.23,0.64,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:34:16,80,21,2.71,0.98,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:36:16,80,21,2.4,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:38:16,80,22,2.52,0.69,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:40:16,80,22,3.25,1.02,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:42:16,80,22,3.39,0.54,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:44:16,80,22,3.02,1.31,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:46:16,80,22,2.24,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:48:16,80,22,3.42,1.4,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:50:16,80,22,3.27,1.29,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:52:16,80,21,2.34,0.71,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:54:16,80,22,2.42,0.87,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:56:16,80,21,2.63,1.36,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,0:58:16,80,21,2.33,0.36,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:00:16,80,21,2.41,0.96,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:02:16,80,21,2.69,0.79,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:04:16,80,21,1.34,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:06:16,80,21,2.11,0.14,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:08:16,80,21,2.02,1.09,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:10:16,80,21,1.6,0.41,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:12:16,80,21,2.31,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:14:16,80,21,2.14,1.39,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:16:16,80,21,1.54,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:18:16,80,21,1.84,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:20:16,80,21,2.31,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:22:16,80,21,1.81,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:24:16,80,21,1.3,0.43,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:26:16,80,21,1.86,0.31,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:28:16,80,21,2.2,1.31,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:30:16,80,21,2.05,1.38,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:32:16,80,22,1.95,0.47,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:34:16,80,22,1.98,0.61,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:36:16,80,22,2.04,0.18,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:38:16,80,22,1.51,0.42,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:40:16,80,22,1.54,0.17,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:42:16,80,22,1.46,0.32,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:44:16,80,22,1.63,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:46:16,80,22,1.7,0.5,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:48:16,80,22,0.79,0.83,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:50:16,80,22,1.58,0.75,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:52:16,80,22,1.64,0.76,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:54:16,80,22,1.69,0.36,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:56:16,80,21,1.54,0.46,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,1:58:16,80,22,1.17,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:00:16,80,22,1.2,0.34,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:02:16,80,21,1.06,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:04:16,80,22,1.27,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:06:16,80,21,0.59,0.47,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:08:16,80,22,0.81,0.31,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:10:16,80,21,1.05,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:12:16,80,21,0.46,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:14:16,80,21,1,0.41,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:16:16,80,21,0.95,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:18:16,80,21,1.19,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:20:16,80,21,0.98,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:22:16,80,21,0.97,0.97,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:24:16,79,21,0.6,0.66,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:26:16,79,21,0.65,0.49,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:28:16,79,21,0.55,0.48,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:30:16,79,21,0.74,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:32:16,79,21,0.54,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:34:16,79,21,0.39,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:36:16,79,21,0.14,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:38:16,79,21,0.5,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:40:16,79,21,0.66,0.39,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:42:16,79,21,0.12,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:44:16,79,21,0.03,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:46:16,79,21,0.25,0.35,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:48:16,79,21,0.34,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:50:16,79,21,0.2,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:52:16,79,21,0.47,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:54:16,79,21,0.14,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:56:16,79,21,0.12,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,2:58:16,79,21,0.18,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:00:16,79,21,0.3,0.88,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:02:16,79,21,0.12,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:04:16,79,21,0.36,0.48,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:06:16,79,21,0.19,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:08:16,79,21,0.25,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:10:16,79,21,0.12,0.35,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:12:16,79,21,0.1,0.17,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:14:16,79,21,0.47,0.18,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:16:16,79,21,0.16,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:18:16,79,21,0.03,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:20:16,79,21,0.17,0.34,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:22:16,79,21,0.03,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:24:16,79,21,0.13,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:26:16,79,21,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:28:16,79,21,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:30:16,79,21,0.21,0.34,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:32:16,79,21,0,0.92,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:34:16,79,21,0.02,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:36:16,79,21,0.36,1,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:38:16,79,21,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:40:16,79,21,0.09,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:42:16,79,21,0,0.47,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:44:16,79,21,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:46:16,79,21,0.16,0.44,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:48:16,79,21,0.33,1.31,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:50:16,79,21,0,0.51,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:52:16,79,21,0,0.18,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:54:16,79,21,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:56:16,79,21,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,3:58:16,78,21,0,0.34,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:00:16,78,21,0,0.11,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:02:16,78,21,0,0.53,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:04:16,78,21,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:06:16,78,21,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:08:16,78,20,0.28,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:10:16,78,20,0.05,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:12:16,78,21,0,0.42,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:14:16,78,21,0,0.34,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:16:16,78,21,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:18:16,78,21,0.09,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:20:16,78,21,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:22:16,78,22,0.08,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:24:16,78,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:26:17,78,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:28:17,78,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:30:16,78,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:32:16,78,22,0.04,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:34:16,78,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:36:16,78,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:38:16,78,22,0,0.1,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:40:16,78,22,0.18,1.31,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:42:16,78,22,0,0.18,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:44:16,78,22,0,0.18,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:46:16,78,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:48:16,78,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:50:16,78,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:52:16,78,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:54:16,78,22,0,0.48,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:56:16,78,22,0,0.39,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,4:58:16,78,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:00:16,78,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:02:16,79,21,0.03,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:04:16,79,21,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:06:16,79,21,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:08:16,79,21,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:10:16,79,22,0.05,0.34,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:12:16,79,21,0,0.45,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:14:16,79,21,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:16:16,79,21,0.04,0.43,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:18:16,79,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:20:16,79,22,0.05,0.47,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:22:16,79,22,0.09,0.36,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:24:16,79,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:26:17,79,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:28:17,79,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:30:17,79,22,0.02,0.37,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:32:17,79,22,0.07,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:34:17,79,22,0.09,0.49,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:36:17,79,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:38:17,79,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:40:17,79,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:42:17,79,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:44:17,79,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:46:17,79,22,0,1.68,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:48:17,79,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:50:17,79,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:52:17,79,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:54:17,79,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:56:17,79,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,5:58:17,79,22,0,0.34,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:00:17,79,22,0.05,0.42,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:02:17,79,22,0.02,0.07,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:04:17,79,22,0.02,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:06:17,79,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:08:17,79,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:10:17,79,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:12:17,79,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:14:17,79,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:16:17,79,22,0,1.15,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:18:17,79,22,0,0.22,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:20:17,79,22,0,0.29,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:22:17,79,22,0,0.85,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:24:17,79,22,0.11,0.46,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:26:17,79,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:28:17,79,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:30:18,79,22,0,0.35,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:32:18,79,22,0,0.36,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:34:18,79,22,0,0.14,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:36:18,79,22,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:38:18,79,22,0,0.74,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:40:18,79,23,0,0.21,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:42:18,79,23,0,0.17,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:44:18,79,23,0,0.24,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:46:18,79,23,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:48:18,79,23,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:50:18,79,23,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:52:18,79,23,0,0,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:54:18,79,23,0,0.48,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:56:18,79,23,0,0.53,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,6:58:18,79,23,0,0.95,,,Apartment (Chelsea),,,N,I,GH
3/29/2021,Monday,7:00:18,79,23,0,0,,,Apartment (Chelsea),,,N,I,GH
